Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation
fffe32003700380036003600,2/26/2008,Male,Service,No,1,1
fffe3800380033003400,10/1/2008,Male,Service,No,3,7
fffe31003200320036003000,1/12/2008,Female,Service,Yes,1,2
fffe3200380036003600,2/24/2008,Male,Service,No,2,3
fffe3600340038003700,5/30/2008,Female,Product,Yes,2,4
fffe33003200320032003400,4/10/2008,Female,Product,No,3,5
fffe3600340030003200,11/24/2008,Female,Service,Yes,3,4
fffe3700340032003600,3/20/2008,Male,Product,Yes,3,5
fffe31003800390032003100,2/22/2008,Female,Service,No,2,4
fffe31003900360031003800,11/2/2008,Female,Product,Yes,3,5
fffe33003200320035003000,8/27/2008,Female,Service,Yes,3,7
fffe32003800320030003600,8/22/2008,Female,Product,No,1,4
fffe32003200350034003700,5/26/2008,Female,Product,No,3,5
fffe32003600310033003400,9/30/2008,Male,Product,No,5,10
fffe3800350039003800,3/13/2008,Female,Service,No,2,3
fffe31003600330037003600,3/31/2008,Male,Service,Yes,1,3
fffe3700380035003100,2/15/2008,Male,Product,No,1,3
fffe31003800300033003100,7/20/2008,Male,Service,Yes,2,4
fffe31003400310038003800,7/21/2008,Female,Service,No,0,1
fffe31003500380036003300,5/25/2008,Female,Service,No,3,4
fffe31003200330034003800,10/22/2008,Female,Service,No,3,7
fffe32003200390030003200,11/19/2008,Male,Product,Yes,4,8
fffe33003100310031003300,9/28/2008,Female,Product,Yes,3,6
fffe31003700340035003700,7/23/2008,Female,Service,Yes,1,3
fffe33003100390036003700,10/29/2008,Female,Product,Yes,2,4
fffe32003100360030003800,9/2/2008,Female,Service,Yes,0,2
fffe31003000390034003200,3/29/2008,Male,Service,Yes,2,4
fffe33003400370032003400,5/1/2008,Male,Service,No,2,4
fffe32003200370034003400,4/18/2008,Male,Product,Yes,4,8
fffe3300360038003100,7/21/2008,Female,Service,No,0,1
fffe3700330034003100,9/24/2008,Female,Service,No,2,4
fffe3600300038003700,11/27/2008,Female,Service,Yes,0,1
fffe330037003800,3/13/2008,Male,Product,Yes,3,5
fffe3300340032003800,7/3/2008,Female,Service,Yes,1,2
fffe3600320033003300,1/10/2008,Female,Service,No,2,2
fffe32003200300031003800,12/11/2008,Male,Product,No,3,7
fffe32003200310039003000,6/21/2008,Male,Service,Yes,1,2
fffe3200370034003800,4/28/2008,Male,Service,Yes,2,3
fffe31003800350032003400,11/18/2008,Female,Product,No,4,7
fffe31003600340031003900,7/16/2008,Male,Service,No,1,2
fffe33003100320038003600,6/16/2008,Male,Product,Yes,1,3
fffe3200390031003500,11/16/2008,Female,Service,Yes,2,3
fffe32003900310031003800,1/26/2008,Female,Service,Yes,4,6
fffe3400370030003300,3/28/2008,Female,Product,Yes,2,4
fffe31003600330032003300,2/22/2008,Male,Service,Yes,2,5
fffe31003000340031003300,11/23/2008,Male,Service,No,1,2
fffe32003500310031003200,12/14/2008,Female,Service,No,1,3
fffe31003100340037003500,10/15/2008,Female,Product,No,3,4
fffe31003200380032003900,11/5/2008,Female,Product,No,0,1
fffe3600360037003000,10/31/2008,Male,Product,Yes,2,5
fffe33003400380033003800,12/5/2008,Male,Product,Yes,3,4
fffe31003800330031003200,8/20/2008,Female,Service,Yes,3,6
fffe32003100370036003100,1/14/2008,Female,Product,Yes,2,2
fffe32003400380035003000,1/26/2008,Female,Service,Yes,1,4
fffe31003300320032003000,10/11/2008,Male,Product,Yes,2,5
fffe32003700320030003700,6/30/2008,Male,Service,No,3,7
fffe3800350039003200,8/23/2008,Female,Product,Yes,4,7
fffe32003100370034003900,8/17/2008,Female,Product,No,3,4
fffe33003400310039003300,10/1/2008,Male,Service,No,4,7
fffe390032003800,5/21/2008,Female,Service,No,1,1
fffe32003700310030003900,2/14/2008,Male,Product,Yes,3,5
fffe33003100350032003300,1/9/2008,Female,Service,Yes,1,4
fffe33003000370035003700,4/9/2008,Female,Product,Yes,3,5
fffe32003400340032003600,6/28/2008,Male,Product,Yes,2,5
fffe33003100370031003100,7/9/2008,Male,Service,Yes,2,3
fffe31003400370034003100,1/18/2008,Female,Product,Yes,3,4
fffe32003500350039003300,6/11/2008,Female,Service,No,2,5
fffe33003200300033003400,5/16/2008,Male,Product,Yes,2,3
fffe32003800300036003200,12/20/2008,Male,Product,No,3,6
fffe31003100370030003000,5/10/2008,Female,Service,Yes,1,2
fffe3900310036003700,8/27/2008,Male,Product,Yes,2,4
fffe3500350030003500,9/23/2008,Female,Service,Yes,2,5
fffe31003900350030003800,2/12/2008,Female,Service,No,3,5
fffe3800300031003700,11/26/2008,Male,Product,Yes,4,7
fffe31003500370037003100,2/24/2008,Male,Service,Yes,3,5
fffe32003000340035003100,4/14/2008,Male,Service,No,4,7
fffe31003000370030003700,7/23/2008,Male,Service,Yes,4,6
fffe33003100380031003500,9/23/2008,Female,Service,No,3,6
fffe3300320035003100,11/5/2008,Female,Service,No,5,8
fffe3800360031003100,1/8/2008,Male,Service,No,2,5
fffe31003100310032003700,3/12/2008,Male,Service,Yes,3,5
fffe31003700310034003200,5/9/2008,Female,Service,Yes,1,3
fffe32003200360030003800,1/6/2008,Male,Product,No,2,4
fffe3900320031003000,1/5/2008,Female,Service,No,4,8
fffe31003600360032003800,10/22/2008,Male,Service,Yes,0,1
fffe33003300300031003700,2/27/2008,Female,Product,No,4,9
fffe33003000310033003600,2/15/2008,Male,Product,No,3,5
fffe32003100300039003600,8/23/2008,Male,Product,Yes,3,6
fffe3800390038003500,10/26/2008,Male,Product,Yes,4,7
fffe360032003300,6/25/2008,Female,Service,Yes,2,4
fffe33003300320038003000,5/2/2008,Female,Service,Yes,2,5
fffe3500310037003800,12/2/2008,Male,Product,Yes,2,3
fffe31003200380039003800,9/9/2008,Male,Product,Yes,2,4
fffe33003200360030003300,9/18/2008,Male,Product,Yes,1,3
fffe31003700390035003100,4/18/2008,Male,Service,No,1,3
fffe3600300031003300,1/20/2008,Male,Service,No,2,4
fffe33003200380036003700,4/17/2008,Female,Service,Yes,1,3
fffe32003600300036003300,11/8/2008,Female,Service,Yes,2,5
fffe33003300360033003900,10/18/2008,Male,Product,Yes,2,3
fffe33003100340031003000,11/15/2008,Female,Service,Yes,2,5
fffe32003400340033003400,11/26/2008,Female,Service,No,5,10
fffe33003400360037003900,3/25/2008,Female,Product,No,3,6
fffe3700380034003700,9/10/2008,Female,Service,Yes,1,2
fffe32003000320032003700,9/12/2008,Female,Service,No,3,5
fffe31003000330033003700,12/29/2008,Female,Product,Yes,2,4
fffe3900330037003200,1/1/2008,Male,Service,Yes,2,4
fffe32003800330033003500,6/18/2008,Male,Service,No,2,5
fffe31003100320031003800,7/6/2008,Female,Service,Yes,1,4
fffe3600390037003900,6/2/2008,Female,Service,Yes,2,3
fffe3500340034003800,1/26/2008,Male,Product,No,3,6
fffe3200300034003200,3/26/2008,Male,Service,Yes,1,3
fffe32003200350033003000,4/18/2008,Male,Product,Yes,3,6
fffe31003100360033003400,6/10/2008,Female,Service,Yes,1,3
fffe3700300033003600,3/6/2008,Male,Product,No,5,9
fffe32003700390037003700,3/31/2008,Female,Service,No,1,3
fffe32003700330035003300,12/10/2008,Male,Service,Yes,4,7
fffe32003800310036003600,3/10/2008,Female,Service,No,4,8
fffe31003400330031003700,11/18/2008,Male,Service,Yes,1,3
fffe32003400320032003800,6/15/2008,Male,Service,Yes,3,5
fffe32003900370031003500,12/8/2008,Female,Service,Yes,3,4
fffe3400330036003500,11/26/2008,Female,Product,Yes,1,4
fffe31003000370035003500,12/4/2008,Male,Service,No,4,6
fffe32003700300038003400,6/17/2008,Male,Product,Yes,2,4
fffe31003400320030003700,4/12/2008,Male,Product,No,4,6
fffe3500360038003000,2/23/2008,Female,Product,No,2,5
fffe31003100320033003900,6/13/2008,Male,Service,No,2,3
fffe3300320031003600,7/28/2008,Male,Service,No,3,6
fffe31003200320034003500,8/27/2008,Female,Product,Yes,3,4
fffe320038003000,3/5/2008,Male,Product,No,4,8
fffe33003400330031003800,5/13/2008,Male,Service,No,2,5
fffe32003800380035003400,5/10/2008,Male,Product,No,4,6
fffe3600370030003500,6/13/2008,Female,Service,No,2,5
fffe32003600380039003500,8/22/2008,Female,Service,Yes,1,3
fffe3800320038003600,2/23/2008,Female,Product,Yes,0,1
fffe3900320038003400,10/1/2008,Male,Product,No,2,2
fffe3500350037003200,2/8/2008,Male,Product,No,3,7
fffe3100370035003700,4/5/2008,Male,Product,No,2,5
fffe31003800390034003700,5/14/2008,Male,Product,No,3,6
fffe31003000310036003700,9/2/2008,Male,Service,No,5,10
fffe32003100310031003600,8/29/2008,Male,Service,No,3,7
fffe31003600320030003900,11/8/2008,Male,Service,Yes,3,4
fffe32003200390038003600,12/10/2008,Male,Service,Yes,3,5
fffe330036003600,10/15/2008,Male,Service,No,2,6
fffe32003800340038003200,8/23/2008,Male,Service,Yes,4,7
fffe33003400320032003900,11/10/2008,Male,Product,Yes,4,6
fffe31003900330037003600,2/29/2008,Male,Service,Yes,3,5
fffe31003100360038003400,3/23/2008,Male,Service,Yes,3,6
fffe350034003200,8/6/2008,Female,Product,No,1,3
fffe32003300360037003600,9/13/2008,Female,Service,Yes,1,3
fffe32003700390036003200,6/3/2008,Female,Service,No,2,5
fffe33003000380034003600,7/23/2008,Female,Service,No,2,5
fffe3500390030003900,8/7/2008,Female,Service,No,2,4
fffe3900390031003800,6/3/2008,Male,Service,No,5,9
fffe31003600310038003000,12/19/2008,Female,Product,Yes,1,2
fffe3800360032003800,10/25/2008,Male,Product,Yes,2,2
fffe31003100380035003900,6/11/2008,Female,Service,Yes,1,3
fffe32003600360031003600,7/21/2008,Male,Service,No,4,8
fffe3400300038003200,5/6/2008,Male,Service,No,4,6
fffe3300,12/6/2008,Female,Product,No,0,1
fffe32003200350037003500,12/19/2008,Female,Service,No,4,7
fffe32003800330038003000,9/7/2008,Female,Service,No,3,6
fffe31003500340033003700,5/22/2008,Female,Service,Yes,1,2
fffe32003000350031003100,9/9/2008,Female,Service,Yes,0,1
fffe32003200370032003000,7/24/2008,Female,Service,No,4,8
fffe31003600360033003400,9/27/2008,Male,Service,No,3,6
fffe32003000330030003600,5/3/2008,Female,Product,No,2,5
fffe31003400300031003400,9/25/2008,Female,Product,Yes,1,2
fffe32003400360033003500,3/10/2008,Female,Service,No,3,6
fffe3500320037003000,1/18/2008,Female,Service,Yes,2,4
fffe3100320032003700,9/5/2008,Female,Service,No,1,2
fffe31003300340038003900,4/19/2008,Female,Service,No,4,6
fffe3600390037003300,2/5/2008,Male,Service,Yes,1,3
fffe33003200320030003700,4/2/2008,Male,Service,Yes,2,5
fffe39003400,5/28/2008,Female,Service,Yes,1,3
fffe31003100350033003700,4/1/2008,Female,Service,No,3,7
fffe32003600330036003300,7/4/2008,Female,Product,No,4,9
fffe33003100330035003300,5/24/2008,Male,Service,Yes,2,3
fffe31003500340035003500,5/18/2008,Male,Service,Yes,1,1
fffe32003500300039003600,1/13/2008,Male,Service,Yes,2,6
fffe31003700310032003800,6/13/2008,Female,Service,No,4,7
fffe33003100350037003400,11/18/2008,Female,Service,No,3,7
fffe31003100390038003700,3/14/2008,Male,Service,Yes,1,4
fffe31003400340035003800,4/8/2008,Female,Service,No,3,6
fffe32003400360035003000,12/27/2008,Male,Service,No,0,1
fffe31003800330031003400,6/10/2008,Female,Product,No,2,2
fffe31003900320036003600,12/18/2008,Male,Service,No,3,6
fffe32003400390039003300,6/24/2008,Female,Service,No,3,7
fffe31003700380032003800,9/29/2008,Male,Service,Yes,2,4
fffe31003200340032003200,10/26/2008,Male,Service,Yes,2,4
fffe31003900350030003600,5/24/2008,Female,Service,Yes,1,3
fffe3600330039003800,8/2/2008,Female,Product,Yes,1,3
fffe32003400370035003800,10/7/2008,Female,Service,Yes,1,2
fffe31003900330032003300,3/24/2008,Male,Product,No,1,2
fffe31003800320031003400,4/3/2008,Male,Service,No,4,8
fffe3100380038003300,5/13/2008,Male,Product,No,2,6
fffe32003500360034003900,10/16/2008,Female,Product,No,3,6
fffe32003600340031003200,8/24/2008,Female,Service,Yes,2,5
fffe33003100370035003500,1/21/2008,Male,Product,No,4,7
fffe350030003000,1/13/2008,Female,Product,No,0,1
fffe32003700370033003500,4/21/2008,Male,Product,Yes,1,1
fffe32003600390037003700,1/17/2008,Female,Service,No,2,6
fffe3900390030003700,3/16/2008,Male,Product,Yes,3,6
fffe31003100390032003200,9/28/2008,Male,Service,Yes,3,6
fffe33003300350035003600,11/12/2008,Male,Product,No,1,4
fffe32003500350032003900,10/31/2008,Female,Service,Yes,2,2
fffe32003200380037003000,10/6/2008,Female,Product,Yes,4,7
fffe32003100330034003500,4/12/2008,Female,Service,No,2,3
fffe3100360034003000,8/23/2008,Female,Service,No,3,6
fffe33003000320038003600,5/18/2008,Female,Service,No,3,6
fffe31003500380035003000,4/16/2008,Male,Service,No,3,6
fffe31003700390039003200,10/24/2008,Male,Service,No,1,3
fffe32003000380032003600,3/19/2008,Male,Service,Yes,1,3
fffe31003200300030003400,1/10/2008,Male,Service,No,0,1
fffe32003100350033003300,4/16/2008,Male,Service,Yes,1,2
fffe31003000380034003800,4/14/2008,Female,Service,No,0,1
fffe31003500390034003600,10/6/2008,Female,Product,No,2,4
fffe33003200370039003800,7/27/2008,Female,Service,No,0,1
fffe32003300300031003500,6/8/2008,Female,Service,Yes,1,3
fffe31003200330032003800,8/23/2008,Male,Service,Yes,3,5
fffe32003400340037003500,10/3/2008,Male,Service,Yes,3,5
fffe32003800370037003200,2/3/2008,Female,Product,No,3,6
fffe32003000380036003300,10/12/2008,Male,Service,Yes,4,8
fffe32003700370034003400,6/26/2008,Female,Service,Yes,1,2
fffe33003300310033003600,10/26/2008,Female,Product,No,1,4
fffe33003200300038003500,8/4/2008,Female,Service,No,1,4
fffe3300300038003800,5/26/2008,Male,Service,Yes,3,4
fffe32003600320033003300,3/4/2008,Female,Service,Yes,3,7
fffe32003200360034003500,11/8/2008,Female,Service,No,2,5
fffe32003000310033003900,5/4/2008,Male,Product,Yes,2,4
fffe31003700340030003400,10/27/2008,Female,Service,Yes,1,3
fffe32003800380036003500,9/10/2008,Female,Service,Yes,2,3
fffe31003900390034003600,4/23/2008,Female,Service,Yes,2,3
fffe3200380035003800,10/10/2008,Male,Product,Yes,1,3
fffe33003000300030003600,9/17/2008,Male,Product,No,5,10
fffe32003100300031003000,3/29/2008,Female,Product,Yes,2,2
fffe31003000360034003500,10/15/2008,Female,Product,Yes,3,5
fffe32003600330031003200,10/8/2008,Male,Service,Yes,4,9
fffe32003900340030003100,1/27/2008,Male,Product,Yes,4,8
fffe32003900390033003000,10/5/2008,Male,Service,Yes,2,4
fffe32003000320035003600,10/20/2008,Male,Service,No,2,4
fffe32003700300031003900,5/21/2008,Male,Service,No,3,5
fffe33003100350038003100,11/27/2008,Male,Product,Yes,2,3
fffe31003700350034003400,2/12/2008,Male,Product,No,1,2
fffe390039003600,5/2/2008,Male,Product,Yes,2,3
fffe33003300340037003700,8/8/2008,Female,Service,Yes,1,3
fffe31003300340030003500,10/8/2008,Female,Product,Yes,1,3
fffe3600350030003300,6/22/2008,Male,Service,No,2,4
fffe31003200310030003500,12/5/2008,Male,Product,No,2,5
fffe33003300340039003200,3/2/2008,Female,Service,No,0,1
fffe3900350031003600,12/27/2008,Female,Service,Yes,1,1
fffe33003300320034003000,7/18/2008,Female,Service,Yes,0,2
fffe3200380033003500,3/21/2008,Male,Product,Yes,0,1
fffe33003100320033003900,9/23/2008,Female,Service,Yes,2,5
fffe33003100350033003500,3/10/2008,Male,Product,No,4,7
fffe32003200360032003600,4/8/2008,Female,Service,No,4,7
fffe31003200310036003200,1/16/2008,Female,Service,Yes,2,4
fffe3600380039003900,2/8/2008,Female,Product,No,3,5
fffe32003500390034003000,2/25/2008,Male,Product,No,2,5
fffe3100350033003700,1/8/2008,Male,Service,No,3,7
fffe31003700330033003000,11/3/2008,Female,Service,Yes,1,2
fffe33003200380032003100,10/28/2008,Female,Service,Yes,3,5
fffe32003700320030003300,5/13/2008,Male,Service,Yes,3,4
fffe3400390035003400,7/21/2008,Male,Service,Yes,2,2
fffe32003800300034003700,10/16/2008,Female,Service,No,2,4
fffe31003300360038003400,5/28/2008,Male,Product,No,3,7
fffe31003800360030003000,6/25/2008,Male,Service,Yes,0,2
fffe33003300350031003400,12/19/2008,Female,Service,No,2,3
fffe32003700350031003300,2/28/2008,Male,Service,Yes,3,7
fffe31003300360035003200,1/21/2008,Female,Product,No,2,5
fffe31003900380039003000,7/17/2008,Female,Service,No,2,3
fffe32003700310033003600,10/18/2008,Female,Service,Yes,2,4
fffe32003800360037003100,2/3/2008,Female,Service,Yes,3,5
fffe3200370035003800,8/12/2008,Female,Service,Yes,2,3
fffe33003100330039003500,12/11/2008,Female,Service,Yes,2,4
fffe31003100370032003200,11/7/2008,Female,Service,No,3,6
fffe33003300310038003300,9/23/2008,Female,Service,Yes,1,4
fffe31003800300030003800,8/8/2008,Male,Product,Yes,2,3
fffe32003400390032003600,9/19/2008,Female,Service,No,5,8
fffe32003900370036003700,9/5/2008,Female,Service,No,3,5
fffe31003100310036003800,2/4/2008,Male,Service,No,3,7
fffe31003100370030003400,7/30/2008,Female,Service,No,2,3
fffe31003700310036003500,1/22/2008,Male,Service,Yes,0,1
fffe32003400300034003300,6/17/2008,Female,Service,Yes,2,3
fffe3100380036003000,6/9/2008,Female,Service,Yes,1,3
fffe33003300300033003800,10/5/2008,Male,Service,No,3,6
fffe31003800380037003200,11/6/2008,Female,Product,Yes,3,5
fffe3900350036003600,3/19/2008,Female,Product,Yes,3,6
fffe31003200390033003500,10/15/2008,Male,Product,Yes,2,3
fffe31003800370039003100,11/3/2008,Female,Service,No,4,8
fffe32003800330031003400,6/20/2008,Female,Service,No,1,3
fffe31003600390031003100,10/8/2008,Female,Service,Yes,2,3
fffe32003700360035003200,12/6/2008,Male,Product,No,3,6
fffe32003100380032003400,5/13/2008,Female,Service,Yes,3,5
fffe31003300330034003800,11/8/2008,Male,Product,Yes,4,6
fffe32003800380033003200,6/1/2008,Female,Product,No,4,5
fffe33003000380031003100,5/24/2008,Female,Product,Yes,2,5
fffe32003400310039003000,2/21/2008,Male,Service,No,1,3
fffe3600300030003300,2/15/2008,Male,Service,Yes,3,6
fffe3400340032003700,3/18/2008,Male,Service,Yes,1,1
fffe32003700320034003100,7/2/2008,Male,Product,Yes,2,3
fffe32003600380031003500,4/16/2008,Male,Product,No,3,5
fffe32003200360033003400,8/10/2008,Female,Service,No,3,5
fffe3200390038003700,4/29/2008,Female,Service,Yes,1,3
fffe32003200340032003500,3/25/2008,Male,Product,Yes,1,4
fffe31003600310032003400,11/4/2008,Male,Service,No,3,7
fffe31003400330038003900,6/9/2008,Male,Service,Yes,3,5
fffe32003900330035003900,6/29/2008,Female,Product,Yes,3,5
fffe3500340036003600,12/21/2008,Female,Service,No,2,5
fffe33003100390038003000,10/10/2008,Female,Service,Yes,1,3
fffe31003700390035003800,11/6/2008,Female,Service,Yes,3,6
fffe31003300300030003400,8/5/2008,Male,Service,Yes,2,6
fffe31003500320037003700,1/6/2008,Female,Service,Yes,2,4
fffe32003700350035003300,4/7/2008,Male,Service,Yes,0,1
fffe31003800310034003300,8/7/2008,Female,Product,No,2,4
fffe32003200360035003500,6/22/2008,Female,Service,Yes,0,1
fffe31003100340034003200,10/28/2008,Male,Service,Yes,3,7
fffe3100340039003500,3/22/2008,Female,Service,No,1,5
fffe33003100320030003700,3/2/2008,Male,Service,Yes,2,4
fffe3600360031003800,4/30/2008,Female,Service,No,3,5
fffe31003300350037003100,10/17/2008,Female,Product,Yes,2,2
fffe32003500310033003000,6/21/2008,Male,Service,Yes,3,6
fffe33003300330038003100,9/13/2008,Male,Product,Yes,2,3
fffe32003100340036003700,12/1/2008,Male,Service,No,4,8
fffe31003800380039003200,11/14/2008,Female,Product,No,5,10
fffe3800330037003900,12/25/2008,Male,Service,Yes,3,5
fffe33003000390037003600,4/25/2008,Male,Service,No,3,7
fffe31003400380037003300,4/14/2008,Female,Service,No,3,6
fffe32003600360030003900,12/24/2008,Male,Service,No,3,6
fffe31003400370032003800,7/5/2008,Male,Service,Yes,2,6
fffe31003700300036003900,3/21/2008,Male,Product,No,3,6
fffe32003800320038003700,9/18/2008,Female,Service,Yes,2,4
fffe33003100310030003700,2/24/2008,Female,Service,Yes,3,6
fffe31003700320034003300,2/21/2008,Female,Product,No,2,5
fffe32003400340039003500,2/19/2008,Female,Service,No,0,1
fffe31003300390038003100,3/20/2008,Female,Product,Yes,0,1
fffe32003100370036003500,10/25/2008,Female,Service,No,3,5
fffe31003800310037003400,2/23/2008,Male,Service,Yes,3,7
fffe31003000320031003700,10/28/2008,Male,Service,Yes,3,6
fffe33003300390039003000,4/22/2008,Female,Service,Yes,1,4
fffe33003000370030003800,8/27/2008,Female,Service,No,0,1
fffe31003000300030003800,11/20/2008,Female,Service,Yes,2,4
fffe32003600340039003700,10/2/2008,Female,Service,Yes,4,8
fffe33003100330031003300,3/5/2008,Male,Service,Yes,0,1
fffe31003600310030003200,1/21/2008,Male,Service,Yes,1,3
fffe32003300310039003300,4/1/2008,Female,Product,No,2,5
fffe33003200350038003000,11/11/2008,Male,Service,No,3,6
fffe32003600390035003000,1/31/2008,Male,Service,No,2,4
fffe3600340038003800,12/3/2008,Male,Product,Yes,3,5
fffe32003800390033003900,4/7/2008,Male,Product,Yes,4,7
fffe3400320033003900,3/31/2008,Male,Product,Yes,1,1
fffe3900350030003600,3/19/2008,Male,Service,Yes,3,6
fffe32003200380036003500,2/18/2008,Female,Service,No,3,5
fffe32003600350031003900,10/27/2008,Male,Product,Yes,4,8
fffe3800300035003900,11/29/2008,Male,Service,No,5,9
fffe31003000320036003800,10/9/2008,Male,Service,Yes,2,4
fffe350036003800,3/26/2008,Male,Service,No,3,5
fffe370038003100,10/15/2008,Female,Service,No,2,2
fffe31003600370031003000,3/10/2008,Male,Service,No,3,6
fffe31003600310034003000,12/8/2008,Male,Service,No,3,5
fffe32003600390031003800,10/24/2008,Male,Product,Yes,3,7
fffe31003600320034003700,1/8/2008,Male,Product,Yes,1,3
fffe33003200320034003500,1/24/2008,Female,Product,No,2,4
fffe33003300360038003300,8/6/2008,Female,Product,Yes,2,3
fffe32003400310035003600,1/17/2008,Male,Service,No,4,7
fffe32003000370037003900,9/25/2008,Female,Service,Yes,2,5
fffe32003100310032003000,11/24/2008,Male,Service,Yes,2,4
fffe32003600370034003200,2/23/2008,Male,Service,No,2,6
fffe3600370036003000,10/4/2008,Male,Product,Yes,3,7
fffe31003900310032003900,10/22/2008,Female,Service,Yes,1,4
fffe31003200380031003700,9/16/2008,Male,Product,No,2,6
fffe3500330037003100,7/11/2008,Female,Service,No,5,9
fffe3500310032003700,11/9/2008,Female,Service,Yes,3,3
fffe310031003500,2/13/2008,Male,Service,No,4,6
fffe32003800340032003900,9/7/2008,Female,Product,No,2,5
fffe3500390033003200,6/24/2008,Male,Service,No,4,8
fffe31003800370031003900,12/18/2008,Male,Service,No,0,2
fffe3800360039003900,12/28/2008,Female,Service,No,4,8
fffe33003000310032003300,5/17/2008,Male,Service,No,0,1
fffe32003700330030003800,6/5/2008,Female,Service,Yes,2,4
fffe3400350034003300,8/13/2008,Female,Service,Yes,5,10
fffe32003900300038003800,11/16/2008,Male,Service,Yes,3,5
fffe32003600330030003900,1/2/2008,Male,Product,Yes,1,3
fffe3300300034003200,11/23/2008,Female,Product,Yes,2,3
fffe33003300300035003100,11/22/2008,Male,Service,No,3,5
fffe33003000330030003900,6/8/2008,Female,Service,Yes,1,2
fffe3500330035003800,4/15/2008,Female,Product,Yes,0,2
fffe32003800390035003400,12/20/2008,Female,Service,Yes,3,5
fffe31003800310030003700,11/23/2008,Female,Service,No,3,7
fffe33003300390030003700,3/1/2008,Female,Service,Yes,2,4
fffe3900390030003500,1/21/2008,Male,Service,No,0,2
fffe3500380034003100,10/20/2008,Male,Service,Yes,3,5
fffe31003600350036003900,5/7/2008,Female,Service,Yes,2,5
fffe32003800310030003000,11/7/2008,Male,Service,No,4,7
fffe32003400330036003300,8/10/2008,Female,Service,Yes,3,6
fffe32003600340039003800,10/8/2008,Male,Service,Yes,0,1
fffe3100320033003400,2/14/2008,Female,Product,Yes,2,5
fffe3500390030003200,4/29/2008,Female,Product,No,3,6
fffe32003100330032003300,7/27/2008,Male,Product,Yes,1,3
fffe32003000390035003600,6/20/2008,Female,Service,No,0,1
fffe31003600310036003600,3/24/2008,Female,Service,No,2,6
fffe31003100370036003100,5/25/2008,Female,Service,No,3,6
fffe3300360038003900,6/14/2008,Male,Service,No,1,2
fffe32003400310037003800,11/2/2008,Female,Service,No,0,1
fffe3400350030003600,12/18/2008,Female,Product,Yes,1,3
fffe31003100320038003400,9/11/2008,Male,Service,Yes,2,4
fffe3700340032003300,10/22/2008,Male,Product,No,2,5
fffe3400300035003500,5/31/2008,Female,Service,Yes,1,2
fffe32003800340036003100,5/1/2008,Female,Service,Yes,1,3
fffe33003300330035003200,5/15/2008,Male,Product,Yes,4,9
fffe31003500340030003200,3/19/2008,Female,Product,No,3,6
fffe31003100370034003200,1/31/2008,Female,Service,Yes,2,3
fffe370033003800,12/24/2008,Female,Product,Yes,1,2
fffe3500360030003600,3/15/2008,Male,Product,No,1,5
fffe33003000370033003000,12/24/2008,Female,Service,No,4,6
fffe3400300031003200,9/23/2008,Female,Service,Yes,3,5
fffe33003000390031003400,11/29/2008,Female,Service,No,3,6
fffe32003900340038003900,2/28/2008,Female,Service,No,3,6
fffe3700320030003000,7/19/2008,Female,Service,No,3,5
fffe31003200350036003400,1/15/2008,Female,Service,No,2,5
fffe33003400350030003100,12/21/2008,Female,Service,Yes,2,4
fffe31003000390030003900,10/10/2008,Female,Service,Yes,2,4
fffe33003300370036003600,2/28/2008,Male,Service,Yes,2,4
fffe3600330039003500,10/22/2008,Male,Service,No,4,8
fffe3700310036003000,1/2/2008,Male,Product,No,2,4
fffe32003000320033003200,5/27/2008,Male,Service,No,2,4
fffe3700370039003600,8/5/2008,Male,Product,Yes,2,4
fffe32003800370030003300,5/6/2008,Male,Service,No,4,6
fffe31003900320031003900,3/3/2008,Female,Service,Yes,1,4
fffe31003300320035003900,11/21/2008,Male,Service,No,3,6
fffe3100330038003000,5/7/2008,Male,Service,No,2,5
fffe32003100380034003100,7/21/2008,Female,Product,Yes,1,3
fffe3500370038003300,8/9/2008,Male,Service,Yes,0,1
fffe31003400360037003300,6/3/2008,Female,Product,Yes,3,6
fffe31003300380032003900,12/12/2008,Female,Product,Yes,2,4
fffe3500370031003800,6/24/2008,Female,Service,Yes,0,1
fffe31003200320036003300,7/29/2008,Female,Service,Yes,2,3
fffe32003800390034003000,2/8/2008,Female,Product,No,3,6
fffe32003500350037003600,8/11/2008,Female,Product,Yes,4,7
fffe3600390037003400,9/10/2008,Male,Service,Yes,2,5
fffe31003500350037003200,7/24/2008,Female,Service,No,4,8
fffe32003400300036003400,5/15/2008,Male,Service,No,2,6
fffe31003400330030003400,11/6/2008,Male,Product,No,4,7
fffe32003600370037003800,5/27/2008,Female,Product,Yes,4,8
fffe32003400310033003100,12/11/2008,Female,Product,No,1,4
fffe31003000340039003200,2/18/2008,Male,Service,No,4,6
fffe3500360035003500,5/17/2008,Male,Product,Yes,1,2
fffe31003300340030003400,12/17/2008,Female,Service,Yes,3,6
fffe32003600360036003300,9/4/2008,Male,Service,No,2,4
fffe31003900350033003500,10/5/2008,Female,Service,Yes,2,4
fffe3100360039003300,8/1/2008,Female,Product,No,4,6
fffe33003100300035003000,1/9/2008,Female,Service,Yes,1,3
fffe33003400340030003000,1/3/2008,Female,Product,No,1,3
fffe31003500340038003400,3/14/2008,Female,Service,Yes,2,5
